,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
700,1.0,5.0,1.0,0.0,6.0,3.0,16.0,25.0
701,0.0,31.0,2.0,2.0,12.0,16.0,43.0,71.0
702,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
703,0.0,-27.0,0.0,0.0,1.0,1.0,6.0,8.0
704,0.0,-9.0,2.0,2.0,2.0,5.0,5.0,12.0
705,1.0,97.0,5.0,4.0,19.0,16.0,36.0,71.0
706,1.0,-58.0,1.0,0.0,2.0,1.0,4.0,7.0
707,0.0,-21.0,0.0,0.0,2.0,2.0,7.0,11.0
708,2.0,-33.0,2.0,0.0,17.0,17.0,37.0,71.0
709,0.0,118.0,2.0,2.0,26.0,16.0,29.0,71.0
710,-1.0,-53.0,0.0,1.0,10.0,4.0,22.0,36.0
711,0.0,4.0,0.0,0.0,1.0,2.0,5.0,8.0
712,2.0,-23.0,2.0,0.0,3.0,6.0,3.0,12.0
713,0.0,73.0,0.0,0.0,10.0,3.0,13.0,26.0
714,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0
715,-2.0,109.0,0.0,2.0,19.0,15.0,37.0,71.0
